cluster_id,kelas_sawah,varietas,date,sensor,evi,ndvi
-2063126117,sawah,Rojolele Srinuk,20010919,Landsat-7,0.25759261533876976,0.48038163919734106
-2063126117,sawah,Rojolele Srinuk,20020226,Landsat-7,0.26658565254952477,0.511093737560834
-2063126117,sawah,Rojolele Srinuk,20020323,Landsat-7,0.3543966290155068,0.5873915282753133
-2063126117,sawah,Rojolele Srinuk,20020408,Landsat-7,0.3464436156967174,0.6125413484813617
-2063126117,sawah,Rojolele Srinuk,20020415,Landsat-7,0.32740357213082105,0.6292021352361086
-2063126117,sawah,Rojolele Srinuk,20020501,Landsat-7,0.23869658321269052,0.4692596254639692
-2063126117,sawah,Rojolele Srinuk,20020517,Landsat-7,0.20720826552622282,0.4202013216017527
-2063126117,sawah,Rojolele Srinuk,20020526,Landsat-7,0.21343996248180647,0.4385342049073417
-2063126117,sawah,Rojolele Srinuk,20020602,Landsat-7,0.21200494956296315,0.43307454779238935
-2063126117,sawah,Rojolele Srinuk,20020611,Landsat-7,0.2976154779774208,0.4828443411090705
-2063126117,sawah,Rojolele Srinuk,20020618,Landsat-7,0.31000518053770065,0.5243033468723297
-2063126117,sawah,Rojolele Srinuk,20020627,Landsat-7,0.3164336928489034,0.5523306610710156
-2063126117,sawah,Rojolele Srinuk,20020704,Landsat-7,0.2925341245647268,0.5478560893901582
-2063126117,sawah,Rojolele Srinuk,20020729,Landsat-7,0.3702879150295706,0.5817653806177362
-2063126117,sawah,Rojolele Srinuk,20020805,Landsat-7,0.3751885102340789,0.6256129392954609
-2063126117,sawah,Rojolele Srinuk,20020821,Landsat-7,0.34300506619090604,0.5644463502017504
-2063126117,sawah,Rojolele Srinuk,20020830,Landsat-7,0.34899562287290126,0.5064276151401744
-2063126117,sawah,Rojolele Srinuk,20020906,Landsat-7,0.3216910683249536,0.5200671754206921
-2063126117,sawah,Rojolele Srinuk,20021102,Landsat-7,0.2589361580644951,0.47738315451435587
-2063126117,sawah,Rojolele Srinuk,20021109,Landsat-7,0.30859042092442646,0.5070879740156946
-2063126117,sawah,Rojolele Srinuk,20021211,Landsat-7,0.5340234873452864,0.7399937523509015
-2063126117,sawah,Rojolele Srinuk,20030121,Landsat-7,0.5720408814788096,0.6484691924928927
-2063126117,sawah,Rojolele Srinuk,20030213,Landsat-7,0.20729060471057892,0.363899827003479
-2063126117,sawah,Rojolele Srinuk,20030326,Landsat-7,0.19566639646795647,0.4019806019809673
-2063126117,sawah,Rojolele Srinuk,20030402,Landsat-7,0.27099451422691345,0.42846179008483887
-2063126117,sawah,Rojolele Srinuk,20030504,Landsat-7,0.3861171061783139,0.724748784001005
-2063126117,sawah,Rojolele Srinuk,20030513,Landsat-7,0.4685434995246766,0.7819178693122231
-2063126117,sawah,Rojolele Srinuk,20030520,Landsat-7,0.44196140557347796,0.7951835133080565
-2063126117,sawah,Rojolele Srinuk,20030801,Landsat-7,0.14725402140524932,0.310315637406136
-2063126117,sawah,Rojolele Srinuk,20040115,Landsat-7,0.25569110624925456,0.42072805425473275
-2063126117,sawah,Rojolele Srinuk,20040328,Landsat-7,0.3539380186210812,0.6455929024991172
-2063126117,sawah,Rojolele Srinuk,20040404,Landsat-7,0.37457417413877014,0.5731963925352449
-2063126117,sawah,Rojolele Srinuk,20040413,Landsat-7,0.36296066783993264,0.5486335819349761
-2063126117,sawah,Rojolele Srinuk,20040420,Landsat-7,0.2090024224268846,0.40643421151499404
-2063126117,sawah,Rojolele Srinuk,20040506,Landsat-7,0.19162464419827313,0.39295804091486336
-2063126117,sawah,Rojolele Srinuk,20040515,Landsat-7,0.5325709581375122,0.796990156173706
-2063126117,sawah,Rojolele Srinuk,20040531,Landsat-7,0.4501447649698285,0.7070318387121756
-2063126117,sawah,Rojolele Srinuk,20040607,Landsat-7,0.20724377904263,0.4555223403008546
-2063126117,sawah,Rojolele Srinuk,20040616,Landsat-7,0.28504492950027704,0.5715207159360604
-2063126117,sawah,Rojolele Srinuk,20040709,Landsat-7,0.48135159960697066,0.7345649951606684
-2063126117,sawah,Rojolele Srinuk,20040718,Landsat-7,0.5179430408238589,0.544891720164859
-2063126117,sawah,Rojolele Srinuk,20040810,Landsat-7,0.46204561960471824,0.7059540177257893
-2063126117,sawah,Rojolele Srinuk,20040819,Landsat-7,0.37333534333931145,0.5717682026697877
-2063126117,sawah,Rojolele Srinuk,20040826,Landsat-7,0.34853677072572087,0.5698349276303893
-2063126117,sawah,Rojolele Srinuk,20040904,Landsat-7,0.2021370488108987,0.3398629913134373
-2063126117,sawah,Rojolele Srinuk,20040911,Landsat-7,0.26652997082218216,0.43236639635994084
-2063126117,sawah,Rojolele Srinuk,20040920,Landsat-7,0.2488136945412435,0.40309559458914207
-2063126117,sawah,Rojolele Srinuk,20040927,Landsat-7,0.2976689706987626,0.4505503216791777
-2063126117,sawah,Rojolele Srinuk,20041013,Landsat-7,0.19218956068198162,0.35801445376865154
-2063126117,sawah,Rojolele Srinuk,20041022,Landsat-7,0.25798993885116334,0.43200026884255965
-2063126117,sawah,Rojolele Srinuk,20041029,Landsat-7,0.2515565610409042,0.4946280467438031
-2063126117,sawah,Rojolele Srinuk,20041107,Landsat-7,0.39607182145118713,0.5512535572052002
-2063126117,sawah,Rojolele Srinuk,20041209,Landsat-7,0.5698965023165686,0.7548078602784085
-2063126117,sawah,Rojolele Srinuk,20050101,Landsat-7,0.4498993823814633,0.7274055383755343
-2063126117,sawah,Rojolele Srinuk,20050202,Landsat-7,0.3421729803085327,0.6053467392921448
-2063126117,sawah,Rojolele Srinuk,20050211,Landsat-7,0.23891099192683465,0.3805900785405081
-2063126117,sawah,Rojolele Srinuk,20050315,Landsat-7,0.22350600771282017,0.45600071614163346
-2063126117,sawah,Rojolele Srinuk,20050423,Landsat-7,0.40609196565192285,0.6558716577357915
-2063126117,sawah,Rojolele Srinuk,20050502,Landsat-7,0.5422803018678625,0.5411535536521295
-2063126117,sawah,Rojolele Srinuk,20050509,Landsat-7,0.46603742100232953,0.655234523884272
-2063126117,sawah,Rojolele Srinuk,20050518,Landsat-7,0.44973176215637145,0.6725965461539862
-2063126117,sawah,Rojolele Srinuk,20050603,Landsat-7,0.36856776918148737,0.551471041748869
-2063126117,sawah,Rojolele Srinuk,20050610,Landsat-7,0.24961633472955883,0.4313193310186569
-2063126117,sawah,Rojolele Srinuk,20050626,Landsat-7,0.23258298166330596,0.43787565721482935
-2063126117,sawah,Rojolele Srinuk,20050721,Landsat-7,0.24425693245957875,0.4752392420107959
-2063126117,sawah,Rojolele Srinuk,20050806,Landsat-7,0.29016596300506003,0.5553821830543083
-2063126117,sawah,Rojolele Srinuk,20050822,Landsat-7,0.5129408825872926,0.6508363657137172
-2063126117,sawah,Rojolele Srinuk,20050829,Landsat-7,0.43957352506080327,0.7035390449430046
-2063126117,sawah,Rojolele Srinuk,20050923,Landsat-7,0.5471910956101282,0.7522795481682548
-2063126117,sawah,Rojolele Srinuk,20051009,Landsat-7,0.46349828389103176,0.6308973652223777
-2063126117,sawah,Rojolele Srinuk,20051025,Landsat-7,0.2252639729912004,0.37901709469869854
-2063126117,sawah,Rojolele Srinuk,20051110,Landsat-7,0.3590614523576654,0.4442892579928688
-2063126117,sawah,Rojolele Srinuk,20051126,Landsat-7,0.15083228770486062,0.29023711364273397
-2063126117,sawah,Rojolele Srinuk,20060214,Landsat-7,0.46604719626726215,0.711574058039133
-2063126117,sawah,Rojolele Srinuk,20060419,Landsat-7,0.3893785018839893,0.613763176048426
-2063126117,sawah,Rojolele Srinuk,20060426,Landsat-7,0.16279580743168415,0.34262067019269593
-2063126117,sawah,Rojolele Srinuk,20060505,Landsat-7,0.31708185813006234,0.5720088657210854
-2063126117,sawah,Rojolele Srinuk,20060613,Landsat-7,0.29942582735019563,0.6203525726001867
-2063126117,sawah,Rojolele Srinuk,20060629,Landsat-7,0.29517823873036064,0.5636974802695999
-2063126117,sawah,Rojolele Srinuk,20060715,Landsat-7,0.4209683551835987,0.6206964209553038
-2063126117,sawah,Rojolele Srinuk,20060731,Landsat-7,0.332292324074485,0.5805856229011861
-2063126117,sawah,Rojolele Srinuk,20060809,Landsat-7,0.28514781878435286,0.4566037087012054
-2063126117,sawah,Rojolele Srinuk,20060825,Landsat-7,0.1892710736152118,0.3852965250519002
-2063126117,sawah,Rojolele Srinuk,20060917,Landsat-7,0.2143692178448274,0.36558197449439844
-2063126117,sawah,Rojolele Srinuk,20060926,Landsat-7,0.23139679701996574,0.34963117372199193
-2063126117,sawah,Rojolele Srinuk,20061012,Landsat-7,0.24433007738171278,0.4046560598059828
-2063126117,sawah,Rojolele Srinuk,20061028,Landsat-7,0.3502144119165727,0.49809884407942767
-2063126117,sawah,Rojolele Srinuk,20061104,Landsat-7,0.3987930444825155,0.4407142460183771
-2063126117,sawah,Rojolele Srinuk,20061113,Landsat-7,0.4703963100910187,0.6344903111457825
-2063126117,sawah,Rojolele Srinuk,20061120,Landsat-7,0.4290527726561424,0.6504672433998312
-2063126117,sawah,Rojolele Srinuk,20070406,Landsat-7,0.53977237478157,0.8061381185674944
-2063126117,sawah,Rojolele Srinuk,20070413,Landsat-7,0.3393751397588508,0.7037956761905432
-2063126117,sawah,Rojolele Srinuk,20070616,Landsat-7,0.19510683469349105,0.33396425338996566
